gender,age,senior_citizen,partner,dependents,number_of_dependents,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,satisfaction_score,cltv,churn_value,churn_label,customer_value_proxy,value_segment,tenure_group,num_additional_services
Male,69,Yes,Yes,No,0,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Two Year,Yes,Credit card (automatic),85.05,48.41,1391.15,0.0,0,774.56,2165.71,16,Yes,6,Yes,Offer D,Yes,6,4,3739,0,Stayed,1360.8,Medium Value,13-48 Bulan (Loyal),1
Female,22,No,No,No,0,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Mailed check,85.45,31.03,85.45,0.0,0,31.03,116.48,1,Yes,27,Yes,No Offer,No,0,1,2318,1,Churned,85.45,Low Value,0-12 Bulan (Baru),2
Male,60,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,114.0,32.47,8093.15,0.0,0,2337.84,10430.99,72,Yes,76,Yes,No Offer,Yes,1,3,4558,0,Stayed,8208.0,High Value,,7
Male,39,No,Yes,No,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,One Year,Yes,Bank transfer (automatic),59.85,17.61,2603.95,0.0,0,774.84,3378.79,44,No,24,Yes,No Offer,Yes,1,3,5981,0,Stayed,2633.4,Medium Value,13-48 Bulan (Loyal),3
Female,36,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,No,Electronic check,95.8,30.44,5655.45,0.0,0,1795.96,7451.41,59,No,30,Yes,No Offer,No,0,3,5470,0,Stayed,5652.2,High Value,49-72 Bulan (Sangat Loyal),4
Female,65,Yes,No,No,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),103.6,1.27,1806.35,0.0,10,22.86,1839.21,18,Yes,3,No,No Offer,No,0,4,2094,0,Stayed,1864.8,Medium Value,13-48 Bulan (Loyal),5
Female,40,No,No,No,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),98.7,14.45,2249.1,0.0,0,332.35,2581.45,23,Yes,19,Yes,No Offer,No,0,5,5781,0,Stayed,2270.1,Medium Value,13-48 Bulan (Loyal),4
Male,75,Yes,Yes,No,0,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,89.5,13.63,676.7,0.0,0,95.41,772.11,7,No,27,Yes,Offer E,Yes,1,2,3077,1,Churned,626.5,Low Value,0-12 Bulan (Baru),2
Male,51,No,No,No,0,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic,One Year,No,Mailed check,86.35,27.3,4267.15,0.0,0,1392.3,5659.45,51,No,13,Yes,Offer B,No,0,3,5311,0,Stayed,4403.849999999999,High Value,49-72 Bulan (Sangat Loyal),2
Male,28,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,Yes,Bank transfer (automatic),19.7,14.93,1274.05,0.0,0,955.52,2229.57,64,No,0,No,Offer B,Yes,3,5,5431,0,Stayed,1260.8,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,41,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Mailed check,84.7,48.37,5878.9,0.0,0,3337.53,9216.43,69,No,7,Yes,No Offer,Yes,10,3,5345,0,Stayed,5844.3,High Value,49-72 Bulan (Sangat Loyal),7
Male,44,No,No,No,0,No,Yes,No,No,No,No,No,No,No,Cable,Month-to-Month,Yes,Mailed check,24.45,0.0,24.45,0.0,0,0.0,24.45,1,No,2,Yes,No Offer,No,0,3,2121,1,Churned,24.45,Low Value,0-12 Bulan (Baru),0
Female,33,No,Yes,Yes,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,106.9,26.09,3756.45,34.47,150,913.15,4785.13,35,No,56,No,No Offer,Yes,1,3,5447,0,Stayed,3741.5,High Value,13-48 Bulan (Loyal),6
Male,54,No,Yes,Yes,3,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,One Year,No,Bank transfer (automatic),78.95,24.17,2034.25,0.0,0,628.42,2662.67,26,No,75,Yes,No Offer,Yes,3,3,4237,0,Stayed,2052.7000000000003,Medium Value,13-48 Bulan (Loyal),2
Female,34,No,Yes,No,0,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Cable,One Year,No,Bank transfer (automatic),47.85,0.0,1190.5,0.0,80,0.0,1270.5,26,No,28,No,No Offer,Yes,10,4,4362,0,Stayed,1244.1000000000001,Medium Value,13-48 Bulan (Loyal),4
Female,35,No,Yes,No,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,One Year,No,Mailed check,100.45,26.37,4941.8,0.0,0,1292.13,6233.93,49,Yes,19,Yes,No Offer,Yes,1,3,4235,1,Churned,4922.05,High Value,49-72 Bulan (Sangat Loyal),4
Female,38,No,Yes,No,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),79.6,47.95,5515.8,0.0,0,3260.6,8776.4,68,No,14,Yes,Offer A,Yes,7,4,5601,0,Stayed,5412.799999999999,High Value,49-72 Bulan (Sangat Loyal),6
Male,41,No,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Credit card (automatic),68.85,1.7,2958.95,0.0,0,74.8,3033.75,44,No,28,Yes,Offer B,No,0,3,2053,0,Stayed,3029.3999999999996,High Value,13-48 Bulan (Loyal),0
Female,46,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Credit card (automatic),19.35,2.76,601.6,0.0,0,80.04,681.64,29,No,0,No,No Offer,No,0,5,5227,0,Stayed,561.1500000000001,Low Value,13-48 Bulan (Loyal),0
Female,29,No,Yes,Yes,3,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL,Month-to-Month,No,Electronic check,55.15,27.37,1319.85,0.0,0,656.88,1976.73,24,No,85,Yes,No Offer,Yes,7,3,2200,0,Stayed,1323.6,Medium Value,13-48 Bulan (Loyal),2
Female,47,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Mailed check,25.55,31.7,372.45,0.0,0,443.8,816.25,14,Yes,0,No,No Offer,Yes,1,5,2080,0,Stayed,357.7,Low Value,13-48 Bulan (Loyal),0
Male,57,No,No,No,0,Yes,Yes,Yes,No,Yes,No,No,No,No,Cable,One Year,No,Mailed check,52.7,21.61,3019.7,0.0,0,1210.16,4229.86,56,No,27,Yes,No Offer,No,0,3,4753,0,Stayed,2951.2000000000003,Medium Value,49-72 Bulan (Sangat Loyal),2
Female,43,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Credit card (automatic),19.65,29.09,116.85,0.0,0,174.54,291.39,6,No,0,No,No Offer,No,0,5,3945,0,Stayed,117.89999999999999,Low Value,0-12 Bulan (Baru),0
Male,50,No,No,No,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Mailed check,80.25,22.95,493.4,0.0,0,137.7,631.1,6,No,10,Yes,Offer E,No,0,5,2706,0,Stayed,481.5,Low Value,0-12 Bulan (Baru),6
Female,61,No,Yes,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Bank transfer (automatic),25.0,48.01,1753.0,0.0,0,3408.71,5161.71,71,Yes,0,No,Offer A,Yes,1,4,4066,0,Stayed,1775.0,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,20,No,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Credit card (automatic),104.3,22.83,4451.85,0.0,0,981.69,5433.54,43,Yes,47,Yes,No Offer,No,0,5,3927,0,Stayed,4484.9,High Value,13-48 Bulan (Loyal),5
Female,41,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),113.6,5.01,4594.95,0.0,0,205.41,4800.36,41,Yes,10,Yes,No Offer,Yes,1,1,4963,1,Churned,4657.599999999999,High Value,13-48 Bulan (Loyal),7
Female,34,No,No,No,0,Yes,Yes,No,Yes,No,No,No,No,No,Cable,Month-to-Month,No,Electronic check,48.85,31.68,736.8,0.0,0,475.2,1212.0,15,No,23,Yes,No Offer,No,0,5,5584,0,Stayed,732.75,Low Value,13-48 Bulan (Loyal),1
Female,23,No,No,No,0,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),84.15,19.2,1821.95,0.0,60,422.4,2304.35,22,Yes,41,No,No Offer,No,0,3,3549,0,Stayed,1851.3000000000002,Medium Value,13-48 Bulan (Loyal),1
Female,75,Yes,Yes,No,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber Optic,Two Year,No,Electronic check,104.15,20.83,4495.65,0.0,0,916.52,5412.17,44,Yes,9,Yes,No Offer,Yes,10,4,2944,0,Stayed,4582.6,High Value,13-48 Bulan (Loyal),4
Male,21,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,Month-to-Month,No,Bank transfer (automatic),74.75,18.52,827.05,0.0,0,222.24,1049.29,12,Yes,53,Yes,No Offer,No,0,5,3521,0,Stayed,897.0,Medium Value,13-48 Bulan (Loyal),4
Female,41,No,Yes,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,No,Credit card (automatic),19.6,8.25,1012.4,46.07,0,429.0,1395.33,52,No,0,No,No Offer,No,0,3,4848,0,Stayed,1019.2,Medium Value,49-72 Bulan (Sangat Loyal),0
Male,62,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic,Month-to-Month,No,Credit card (automatic),90.2,12.06,1454.15,0.0,0,205.02,1659.17,17,Yes,9,Yes,Offer D,Yes,1,1,2026,1,Churned,1533.4,Medium Value,13-48 Bulan (Loyal),3
Female,42,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable,Month-to-Month,No,Credit card (automatic),79.9,45.26,3326.2,0.0,0,1855.66,5181.86,41,Yes,56,Yes,No Offer,Yes,1,1,4734,1,Churned,3275.9,High Value,13-48 Bulan (Loyal),6
Female,35,No,No,No,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,98.7,37.36,973.25,0.0,0,373.6,1346.85,10,Yes,28,Yes,Offer D,No,0,1,5561,1,Churned,987.0,Medium Value,0-12 Bulan (Baru),4
Female,47,No,Yes,No,0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,90.8,15.37,2361.8,0.0,0,399.62,2761.42,26,No,11,Yes,No Offer,Yes,1,1,2641,1,Churned,2360.7999999999997,Medium Value,13-48 Bulan (Loyal),3
Female,48,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Mailed check,20.9,43.71,1146.05,0.0,0,2316.63,3462.68,53,No,0,No,No Offer,Yes,1,5,4254,0,Stayed,1107.6999999999998,Medium Value,49-72 Bulan (Sangat Loyal),0
Female,70,Yes,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,Yes,Electronic check,19.45,22.92,19.45,0.0,0,22.92,42.37,1,No,0,No,No Offer,No,0,1,3848,1,Churned,19.45,Low Value,0-12 Bulan (Baru),0
Female,45,No,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Two Year,No,Credit card (automatic),70.35,36.11,3533.6,0.0,0,1805.5,5339.1,50,No,20,Yes,Offer B,No,0,3,5521,0,Stayed,3517.4999999999995,High Value,49-72 Bulan (Sangat Loyal),0
Male,19,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,Yes,Bank transfer (automatic),24.1,1.14,587.4,0.0,0,27.36,614.76,24,Yes,0,No,Offer C,Yes,1,3,4634,0,Stayed,578.4000000000001,Low Value,13-48 Bulan (Loyal),0
Female,26,No,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Mailed check,20.45,2.86,781.25,0.0,0,108.68,889.93,38,No,0,No,No Offer,Yes,6,4,5587,0,Stayed,777.1,Low Value,13-48 Bulan (Loyal),0
Male,27,No,Yes,No,0,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,85.15,21.3,1139.2,38.48,0,298.2,1398.92,14,Yes,42,Yes,No Offer,Yes,1,2,4550,1,Churned,1192.1000000000001,Medium Value,13-48 Bulan (Loyal),2
Female,69,Yes,Yes,No,0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,93.55,13.38,2264.05,0.0,0,321.12,2585.17,24,Yes,12,Yes,No Offer,Yes,1,2,4937,1,Churned,2245.2,Medium Value,13-48 Bulan (Loyal),3
Male,65,Yes,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),95.9,32.77,1777.9,0.0,0,622.63,2400.53,19,No,4,Yes,Offer D,No,0,1,2851,1,Churned,1822.1000000000001,Medium Value,13-48 Bulan (Loyal),4
Female,34,No,Yes,Yes,5,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),75.15,8.69,496.9,0.0,0,60.83,557.73,7,No,53,Yes,No Offer,Yes,1,1,3457,1,Churned,526.0500000000001,Low Value,0-12 Bulan (Baru),1
Female,25,No,Yes,No,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,No,Credit card (automatic),84.35,9.84,3571.6,0.0,0,413.28,3984.88,42,Yes,52,Yes,No Offer,Yes,4,4,3363,0,Stayed,3542.7,High Value,13-48 Bulan (Loyal),6
Female,38,No,Yes,No,0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Cable,One Year,Yes,Credit card (automatic),79.7,49.08,4786.15,0.0,30,3092.04,7908.19,63,Yes,24,No,Offer B,Yes,1,3,4010,0,Stayed,5021.1,High Value,49-72 Bulan (Sangat Loyal),5
Male,20,No,Yes,No,0,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),54.05,0.0,2959.8,0.0,40,0.0,2999.8,56,No,30,No,No Offer,Yes,10,4,6445,0,Stayed,3026.7999999999997,High Value,49-72 Bulan (Sangat Loyal),5
Male,28,No,Yes,No,0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Cable,Month-to-Month,Yes,Electronic check,54.45,0.0,706.85,0.0,0,0.0,706.85,13,No,71,Yes,No Offer,Yes,1,1,5212,1,Churned,707.85,Low Value,13-48 Bulan (Loyal),5
Male,42,No,No,No,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,One Year,No,Electronic check,67.45,13.04,2443.3,0.0,0,482.48,2925.78,37,Yes,14,Yes,Offer C,No,0,3,5042,0,Stayed,2495.65,Medium Value,13-48 Bulan (Loyal),4
Female,70,Yes,No,No,0,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber Optic,Two Year,Yes,Electronic check,84.95,25.7,1443.65,4.76,70,462.6,1971.49,18,No,23,No,No Offer,No,0,4,3878,0,Stayed,1529.1000000000001,Medium Value,13-48 Bulan (Loyal),2
Male,42,No,No,No,0,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Cable,One Year,No,Electronic check,65.4,34.98,2774.55,0.0,0,1539.12,4313.67,44,No,2,Yes,Offer B,No,0,3,5827,0,Stayed,2877.6000000000004,Medium Value,13-48 Bulan (Loyal),3
Female,57,No,No,No,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Credit card (automatic),70.75,23.35,450.8,0.0,0,163.45,614.25,7,No,6,Yes,Offer E,No,0,1,2248,1,Churned,495.25,Low Value,0-12 Bulan (Baru),4
Female,56,No,Yes,Yes,2,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL,Two Year,No,Credit card (automatic),61.4,39.07,4059.85,0.0,0,2695.83,6755.68,69,Yes,19,Yes,No Offer,Yes,10,3,5266,0,Stayed,4236.599999999999,High Value,49-72 Bulan (Sangat Loyal),2
Female,67,Yes,Yes,No,0,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Fiber Optic,Two Year,No,Credit card (automatic),88.8,33.21,4805.3,0.0,0,1826.55,6631.85,55,No,4,Yes,No Offer,Yes,5,3,4291,0,Stayed,4884.0,High Value,49-72 Bulan (Sangat Loyal),3
Female,80,Yes,No,No,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,104.85,29.96,1531.4,0.0,0,419.44,1950.84,14,Yes,7,Yes,No Offer,No,0,1,2292,1,Churned,1467.8999999999999,Medium Value,13-48 Bulan (Loyal),4
Female,49,No,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,94.4,18.34,94.4,0.0,0,18.34,112.74,1,No,6,Yes,No Offer,No,0,3,5764,1,Churned,94.4,Low Value,0-12 Bulan (Baru),4
Male,30,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Mailed check,90.5,11.74,4318.35,0.0,0,551.78,4870.13,47,Yes,48,Yes,Offer B,Yes,10,3,3413,0,Stayed,4253.5,High Value,13-48 Bulan (Loyal),7
Male,64,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL,Two Year,Yes,Electronic check,85.25,16.58,6083.1,0.0,0,1193.76,7276.86,72,Yes,30,Yes,No Offer,Yes,9,3,6275,0,Stayed,6138.0,High Value,,6
Female,39,No,No,No,0,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,24.6,0.0,24.6,0.0,0,0.0,24.6,1,No,12,Yes,No Offer,No,0,2,5768,1,Churned,24.6,Low Value,0-12 Bulan (Baru),0
Male,40,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Mailed check,19.75,40.17,284.35,0.0,0,642.72,927.07,16,No,0,No,Offer D,No,0,5,4272,0,Stayed,316.0,Low Value,13-48 Bulan (Loyal),0
Female,23,No,Yes,Yes,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),82.5,4.75,5215.1,0.0,40,308.75,5563.85,65,Yes,69,No,Offer B,No,0,3,5314,0,Stayed,5362.5,High Value,49-72 Bulan (Sangat Loyal),6
Male,45,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,One Year,No,Mailed check,23.75,12.97,424.5,0.0,0,233.46,657.96,18,Yes,0,No,Offer D,No,0,4,3076,0,Stayed,427.5,Low Value,13-48 Bulan (Loyal),0
Female,65,Yes,No,No,0,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,78.85,36.93,292.8,0.0,0,147.72,440.52,4,No,18,Yes,No Offer,No,0,3,5301,1,Churned,315.4,Low Value,0-12 Bulan (Baru),1
Female,68,Yes,No,No,0,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,One Year,Yes,Bank transfer (automatic),100.15,6.9,4459.8,0.0,0,310.5,4770.3,45,Yes,20,Yes,Offer B,No,0,4,2636,0,Stayed,4506.75,High Value,13-48 Bulan (Loyal),3
Female,34,No,No,No,0,No,Yes,Yes,No,No,Yes,No,No,No,DSL,Two Year,No,Mailed check,35.1,0.0,770.4,0.0,0,0.0,770.4,21,No,4,Yes,Offer D,No,0,4,2991,0,Stayed,737.1,Low Value,13-48 Bulan (Loyal),2
Female,19,No,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.7,9.12,151.65,0.0,0,18.24,169.89,2,No,51,Yes,No Offer,No,0,2,2701,1,Churned,141.4,Low Value,0-12 Bulan (Baru),0
Female,25,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),113.65,24.85,8124.2,0.0,0,1789.2,9913.4,72,Yes,47,Yes,Offer A,Yes,6,3,6469,0,Stayed,8182.8,High Value,,7
Female,23,No,No,No,0,No,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,47.95,0.0,305.1,0.0,0,0.0,305.1,6,No,71,Yes,Offer E,No,0,1,2240,1,Churned,287.70000000000005,Low Value,0-12 Bulan (Baru),4
Male,53,No,Yes,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Credit card (automatic),65.1,0.0,4754.3,0.0,0,0.0,4754.3,72,No,15,Yes,Offer A,Yes,7,4,4969,0,Stayed,4687.2,High Value,,7
Male,74,Yes,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,76.45,3.84,76.45,0.0,10,3.84,90.29,1,Yes,13,No,No Offer,No,0,3,3763,1,Churned,76.45,Low Value,0-12 Bulan (Baru),0
Female,20,No,No,No,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Credit card (automatic),111.25,33.69,5916.45,1.27,0,1751.88,7667.06,52,Yes,52,Yes,Offer B,No,0,1,4861,1,Churned,5785.0,High Value,49-72 Bulan (Sangat Loyal),6
Female,20,No,No,No,0,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic,Month-to-Month,No,Electronic check,75.55,35.22,413.65,0.0,0,176.1,589.75,5,Yes,58,Yes,No Offer,No,0,2,4600,1,Churned,377.75,Low Value,0-12 Bulan (Baru),1
Female,19,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Mailed check,20.0,9.77,935.9,0.0,0,468.96,1404.86,48,No,0,No,No Offer,Yes,2,5,2608,0,Stayed,960.0,Medium Value,49-72 Bulan (Sangat Loyal),0
Female,23,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL,One Year,No,Mailed check,75.1,4.71,5064.45,0.0,0,315.57,5380.02,67,Yes,58,Yes,Offer A,Yes,10,4,4931,0,Stayed,5031.7,High Value,49-72 Bulan (Sangat Loyal),5
Male,73,Yes,Yes,No,0,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,94.45,6.25,2653.65,0.0,0,181.25,2834.9,29,Yes,21,Yes,No Offer,Yes,1,1,2233,1,Churned,2739.05,Medium Value,13-48 Bulan (Loyal),2
Male,50,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL,One Year,No,Credit card (automatic),67.05,39.49,4309.55,0.0,0,2566.85,6876.4,65,Yes,18,Yes,Offer B,Yes,6,3,5224,0,Stayed,4358.25,High Value,49-72 Bulan (Sangat Loyal),3
Female,38,No,Yes,No,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,No,Bank transfer (automatic),98.6,5.4,1704.95,0.0,0,91.8,1796.75,17,No,8,Yes,Offer D,Yes,1,2,5160,1,Churned,1676.1999999999998,Medium Value,13-48 Bulan (Loyal),5
Female,40,No,No,No,0,Yes,No,No,No,No,No,No,No,No,No Internet Service,Month-to-Month,No,Bank transfer (automatic),20.3,48.92,246.3,0.0,0,538.12,784.42,11,No,0,No,No Offer,No,0,3,4188,0,Stayed,223.3,Low Value,0-12 Bulan (Baru),0
Female,22,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,No Internet Service,Two Year,No,Bank transfer (automatic),20.1,2.44,1078.75,17.05,0,126.88,1188.58,52,No,0,No,No Offer,Yes,10,4,4529,0,Stayed,1045.2,Medium Value,49-72 Bulan (Sangat Loyal),0
Female,23,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),113.65,4.32,8166.8,0.0,0,306.72,8473.52,71,Yes,41,Yes,Offer A,Yes,2,4,6208,0,Stayed,8069.150000000001,High Value,49-72 Bulan (Sangat Loyal),7
Female,19,No,Yes,No,0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable,Month-to-Month,No,Electronic check,62.65,41.32,2274.9,0.0,0,1404.88,3679.78,34,Yes,71,Yes,No Offer,Yes,1,1,3918,1,Churned,2130.1,Medium Value,13-48 Bulan (Loyal),3
Male,58,No,No,No,0,Yes,Yes,No,No,No,No,Yes,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),54.7,2.88,169.45,0.0,0,8.64,178.09,3,No,17,Yes,Offer E,No,0,1,3335,1,Churned,164.10000000000002,Low Value,0-12 Bulan (Baru),1
Male,23,No,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Mailed check,70.15,4.29,735.5,0.0,0,42.9,778.4,10,No,85,Yes,No Offer,No,0,3,3963,0,Stayed,701.5,Low Value,0-12 Bulan (Baru),0
Male,76,Yes,Yes,No,0,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Electronic check,74.95,28.11,308.7,0.0,0,112.44,421.14,4,Yes,27,Yes,No Offer,Yes,1,2,3716,1,Churned,299.8,Low Value,0-12 Bulan (Baru),0
Female,60,No,No,No,0,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),83.2,10.43,1130.0,0.0,0,156.45,1286.45,15,No,29,Yes,No Offer,No,0,3,4096,0,Stayed,1248.0,Medium Value,13-48 Bulan (Loyal),2
Female,67,Yes,Yes,No,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Fiber Optic,Two Year,Yes,Electronic check,109.1,4.11,5647.95,0.0,0,213.72,5861.67,52,Yes,17,Yes,No Offer,Yes,1,5,4428,0,Stayed,5673.2,High Value,49-72 Bulan (Sangat Loyal),5
Female,77,Yes,No,No,0,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),95.4,37.4,2025.1,0.0,0,785.4,2810.5,21,Yes,16,Yes,No Offer,No,0,4,5691,0,Stayed,2003.4,Medium Value,13-48 Bulan (Loyal),2
Female,23,No,Yes,No,0,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL,Two Year,No,Bank transfer (automatic),64.1,8.62,4326.25,19.12,0,586.16,4893.29,68,No,53,Yes,No Offer,Yes,2,5,5553,0,Stayed,4358.799999999999,High Value,49-72 Bulan (Sangat Loyal),3
Male,76,Yes,No,No,0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Two Year,No,Electronic check,90.7,20.06,3413.25,0.0,0,782.34,4195.59,39,Yes,3,Yes,No Offer,No,0,4,5028,0,Stayed,3537.3,High Value,13-48 Bulan (Loyal),3
